code;url;product_name;brands;stores;nutrition_grade_fr;main_category_fr;countries_fr;energy_100g;fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;image_url;image_small_url;last_modified_t
3472860404538;http://world-fr.openfoodfacts.org/produit/3472860404538/les-grandes-galettes-de-la-mere-poulard;Les Grandes Galettes de la Mère Poulard;La Mère Poulard;Noz;e;Biscuits;France;2123.0;24.0;66.0;22.4;;6.8;0.2;;;1510226222
3473710080032;http://world-fr.openfoodfacts.org/produit/3473710080032/palets-pur-beurre-georges-blanc;Palets Pur Beurre;Georges Blanc;;e;Biscuits;France;3925.0;52.0;106.0;52.0;3.0;10.0;1.3004799999999999;http://fr.openfoodfacts.org/images/products/347/371/008/0032/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/347/371/008/0032/front.6.200.jpg;1501612256
3477690005627;http://world-fr.openfoodfacts.org/produit/3477690005627/lunettes-chocolat-noisettes-antoinette-patisserie;Lunettes Chocolat Noisettes;Antoinette Pâtisserie;;e;Biscuits;France;2050.0;21.3;65.8;33.3;;7.3;0.2;;;1506674839
3478820091145;http://world-fr.openfoodfacts.org/produit/3478820091145/gouters-fourres-chocolat-jardin-bio;Goûters fourrés Chocolat;Jardin Bio,Léa Nature;Cora;d;Biscuits;France;2029.0;21.0;65.0;26.0;4.5;6.6;0.83;http://fr.openfoodfacts.org/images/products/347/882/009/1145/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/347/882/009/1145/front.6.200.jpg;1507304012
3497881101020;http://world-fr.openfoodfacts.org/produit/3497881101020/les-aromatisees-saveur-poulet-braise-brets;Les aromatisées Saveur Poulet braisé;Brets;;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.6;http://fr.openfoodfacts.org/images/products/349/788/110/1020/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/349/788/110/1020/front.5.200.jpg;1449000647
3497900006718;http://world-fr.openfoodfacts.org/produit/3497900006718/mes-bons-biscuits-gourmets-amande-rapadura-dao;Mes Bons Biscuits Gourmets Amande & Rapadura;Dao;;d;Biscuits;France;2046.0;24.0;56.0;19.0;4.7;10.0;0.6;;;1510004253
3497911000033;http://world-fr.openfoodfacts.org/produit/3497911000033/les-natures-classique-brets;Les natures classique ;Brets;;d;Chips et frites;France;2266.0;34.0;51.0;0.5;;6.0;1.0;http://fr.openfoodfacts.org/images/products/349/791/100/0033/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/100/0033/front.9.200.jpg;1485312067
3497911101112;http://world-fr.openfoodfacts.org/produit/3497911101112/les-natures-a-l-ancienne-bret-s;Les natures à l'Ancienne;Bret's;;d;Chips et frites;France;2356.0;37.0;50.0;0.7;;6.1;1.3;http://fr.openfoodfacts.org/images/products/349/791/110/1112/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/110/1112/front.12.200.jpg;1474801599
3497911101129;http://world-fr.openfoodfacts.org/produit/3497911101129/poulet-braise-brets;Poulet Braisé;Brets;;d;Chips et frites;France;2255.0;34.0;50.0;2.0;;6.4;1.65;http://fr.openfoodfacts.org/images/products/349/791/110/1129/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/110/1129/front.3.200.jpg;1511870132
3497911101372;http://world-fr.openfoodfacts.org/produit/3497911101372/les-aromatisees-saveur-poulet-braise-bret-s;Les Aromatisées Saveur Poulet braisé;Bret's;Carrefour;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.6;;;1466930421
3497911102126;http://world-fr.openfoodfacts.org/produit/3497911102126/chips-saveur-barbecue-brets;Chips saveur barbecue;Brets;Boucheries André;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/110/2126/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/110/2126/front.9.200.jpg;1453822983
3497911105127;http://world-fr.openfoodfacts.org/produit/3497911105127/chips-saveur-sel-vinaigre-bret-s;Chips saveur Sel & Vinaigre;Bret s,Bret's;Champion;c;Chips et frites;France;2268.0;34.0;50.0;2.0;5.0;6.4;1.32;http://fr.openfoodfacts.org/images/products/349/791/110/5127/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/110/5127/front.3.200.jpg;1507654942
3497911106124;http://world-fr.openfoodfacts.org/produit/3497911106124/les-aromatisees-saveur-kebab-bret-s;Les aromatisées Saveur Kebab;Bret's;;d;Chips et frites;France;2268.0;34.0;50.0;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/110/6124/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/110/6124/front.10.200.jpg;1449392656
3497911119124;http://world-fr.openfoodfacts.org/produit/3497911119124/125g-chips-craquante-sel-brets-bret-s;125G Chips Craquante Sel Brets;Bret's;;d;Chips et frites;France;2272.0;34.0;51.0;0.5;;6.1;1.0;;;1507555729
3497911124128;http://world-fr.openfoodfacts.org/produit/3497911124128/chips-saveur-bolognaise-bret-s;Chips saveur Bolognaise;Bret's;Netto;c;Chips et frites;France;2257.0;34.0;50.0;2.0;5.0;6.4;1.2954;http://fr.openfoodfacts.org/images/products/349/791/112/4128/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/112/4128/front.5.200.jpg;1484844765
3497911131126;http://world-fr.openfoodfacts.org/produit/3497911131126/les-aromatisees-saveur-poulet-braise-bret-s;Les aromatisées Saveur Poulet braisé;Bret s,Bret's;Carrefour;d;Chips et frites;France;2268.0;34.0;50.0;2.0;;6.4;1.63;http://fr.openfoodfacts.org/images/products/349/791/113/1126/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/113/1126/front.11.200.jpg;1513341869
3497911219022;http://world-fr.openfoodfacts.org/produit/3497911219022/les-natures-a-l-ancienne-brets;Les natures à l'Ancienne;Brets;;d;Chips et frites;France;2368.0;37.0;50.0;0.7;;6.1;1.3;http://fr.openfoodfacts.org/images/products/349/791/121/9022/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/121/9022/front.6.200.jpg;1502038630
3497911219145;http://world-fr.openfoodfacts.org/produit/3497911219145/les-natures-craquantes-bret-s;Les natures Craquantes;Bret's;;d;Chips et frites;France;2265.0;34.0;51.0;0.5;;6.1;1.0;http://fr.openfoodfacts.org/images/products/349/791/121/9145/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/121/9145/front.9.200.jpg;1453062243
3497911219251;http://world-fr.openfoodfacts.org/produit/3497911219251/les-natures-a-l-ancienne-bret-s;Les natures a l'ancienne;Bret's;Auchan;d;Chips et frites;France;2356.0;37.0;50.0;0.7;;6.1;1.3;;;1500756925
3497914000009;http://world-fr.openfoodfacts.org/produit/3497914000009/chips-bio-bret-s;Chips Bio;Bret's;Carrefour Contact;d;Chips et frites;France;2268.0;35.0;49.0;0.5;0.0;5.0;1.3;http://fr.openfoodfacts.org/images/products/349/791/400/0009/front.14.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/400/0009/front.14.200.jpg;1514559939
3497915000206;http://world-fr.openfoodfacts.org/produit/3497915000206/chips-au-sel-de-guerande-altho;Chips au sel de Guérande;Altho;Fraisochamps;c;Chips et frites;France;2266.0;34.0;51.0;0.5;4.9;6.0;0.9906;http://fr.openfoodfacts.org/images/products/349/791/500/0206/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/500/0206/front.10.200.jpg;1464534457
3497917000051;http://world-fr.openfoodfacts.org/produit/3497917000051/les-natures-classiques-bret-s;Les Natures Classiques;Bret's,Altho;;c;Chips et frites;France;2266.0;34.0;51.0;0.5;4.9;6.0;0.9906;http://fr.openfoodfacts.org/images/products/349/791/700/0051/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0051/front.11.200.jpg;1464531196
3497917000082;http://world-fr.openfoodfacts.org/produit/3497917000082/chips-les-natures-ondulees-bret-s;Chips Les Natures Ondulées;Bret's;;d;Chips et frites;France;2272.0;34.0;51.0;0.5;;6.1;1.01;;;1500756888
3497917000136;http://world-fr.openfoodfacts.org/produit/3497917000136/paysannes-bret-s;Paysannes;Bret's,Bretz;;c;Chips et frites;France;2406.0;8.8;13.0;0.1;;1.6;0.3;http://fr.openfoodfacts.org/images/products/349/791/700/0136/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0136/front.6.200.jpg;1500102496
3497917000150;http://world-fr.openfoodfacts.org/produit/3497917000150/chips-natures-paysannes-bret-s;Chips Natures Paysannes;Bret's;;d;Chips et frites;France;2310.0;35.0;51.0;0.5;;6.2;1.0;;;1504467989
3497917000167;http://world-fr.openfoodfacts.org/produit/3497917000167/chips-saveur-poulet-braise-bret-s;Chips Saveur Poulet Braisé;Bret's;;d;Chips et frites;France;2268.0;34.0;50.0;2.0;;6.4;1.4;;;1512856233
3497917000235;http://world-fr.openfoodfacts.org/produit/3497917000235/les-aromatisees-saveur-marine-bret-s;Les aromatisées Saveur Marine;Bret's;;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/700/0235/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0235/front.8.200.jpg;1464531116
3497917000365;http://world-fr.openfoodfacts.org/produit/3497917000365/chips-pommes-de-terre-roties-ail-romarin-brets;Chips pommes de terre rôties Ail & Romarin;Brets;;c;Chips et frites;France;2268.0;34.0;50.0;2.0;5.0;6.4;1.2954;http://fr.openfoodfacts.org/images/products/349/791/700/0365/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0365/front.8.200.jpg;1449036172
3497917000488;http://world-fr.openfoodfacts.org/produit/3497917000488/chips-saveur-carbonara-bret-s;Chips saveur carbonara;Bret's;Carrefour market;c;Chips et frites;France;2257.0;34.0;50.0;2.0;5.0;6.4;1.2954;http://fr.openfoodfacts.org/images/products/349/791/700/0488/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0488/front.7.200.jpg;1448973255
3497917000495;http://world-fr.openfoodfacts.org/produit/3497917000495/les-aromatisees-saveur-indian-curry-bret-s;Les aromatisées saveur indian curry;Bret's;;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/700/0495/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0495/front.3.200.jpg;1493735777
3497917000518;http://world-fr.openfoodfacts.org/produit/3497917000518/brets-saveur-chevre-piment-d-espelette-bret-s;Brets saveur chevre & piment d'espelette;Bret s,Bret's;Geant;d;Chips et frites;France;2360.0;34.0;50.0;2.0;;6.4;1.32;http://fr.openfoodfacts.org/images/products/349/791/700/0518/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0518/front.5.200.jpg;1507230668
3497917000525;http://world-fr.openfoodfacts.org/produit/3497917000525/les-natures-paysannes-bret-s;Les natures Paysannes;Bret's;;d;Chips et frites;France;2301.0;35.0;51.0;0.5;;6.2;1.0;;;1509710387
3497917000716;http://world-fr.openfoodfacts.org/produit/3497917000716/chips-saveur-poulet-braise-altho;chips saveur poulet braisé;Altho;Boucheries André;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.6;;;1473746986
3497917000761;http://world-fr.openfoodfacts.org/produit/3497917000761/les-aromatisees-saveur-moutarde-pickles-bret-s;Les aromatisées Saveur Moutarde Pickles;Bret's;Carrefour;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/700/0761/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0761/front.3.200.jpg;1449231305
3497917000792;http://world-fr.openfoodfacts.org/produit/3497917000792/chips-de-legumes-pomme-de-terre-carotte-betterave-bret-s;Chips de légumes Pomme de terre, Carotte, Betterave;Bret's;Carrefour;d;Chips et frites;France;2126.0;32.0;43.9;21.2;;5.5;0.62;http://fr.openfoodfacts.org/images/products/349/791/700/0792/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0792/front.6.200.jpg;1464533937
3497917000907;http://world-fr.openfoodfacts.org/produit/3497917000907/chips-de-pommes-de-terre-au-comte-bret-s;Chips de pommes de terre au Comté;Bret's;Super U,Bi;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.6;http://fr.openfoodfacts.org/images/products/349/791/700/0907/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0907/front.8.200.jpg;1499504388
3497917000938;http://world-fr.openfoodfacts.org/produit/3497917000938/saveur-cheddar-oignon-de-roscoff-bret-s;Saveur Cheddar Oignon de Roscoff;Bret's;Intermarché;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/700/0938/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0938/front.8.200.jpg;1453141470
3497917000945;http://world-fr.openfoodfacts.org/produit/3497917000945/chips-saveur-chevre-piment-d-espelette-bret-s;Chips saveur chèvre & piment d'Espelette;Bret's;;d;Chips et frites;France;2268.0;34.0;50.0;2.0;;6.4;1.3;;;1506758596
3497917000990;http://world-fr.openfoodfacts.org/produit/3497917000990/chips-saveur-cote-de-boeuf-grillee-brets;Chips saveur côte de boeuf grillée;Brets;Boucheries André,Leclerc;d;Chips et frites;France;2257.0;34.0;50.0;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/700/0990/front.16.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/0990/front.16.200.jpg;1497539320
3497917001195;http://world-fr.openfoodfacts.org/produit/3497917001195/chips-rotisserie-au-sel-de-guerande-bret-s;Chips Rôtisserie au sel de Guérande;Bret's;Intermarché;d;Chips et frites;France;2109.0;27.5;55.4;0.4;;6.4;1.0;http://fr.openfoodfacts.org/images/products/349/791/700/1195/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/1195/front.8.200.jpg;1457338472
3497917001218;http://world-fr.openfoodfacts.org/produit/3497917001218/saveur-chocolat-piment-bret-s;Saveur Chocolat Piment;Bret's;Intermarché;d;Chips et frites;France;2109.0;27.5;55.4;2.0;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/700/1218/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/1218/front.7.200.jpg;1458379908
3497917001225;http://world-fr.openfoodfacts.org/produit/3497917001225/saveur-pata-negra-bret-s;Saveur Pata Negra;Bret's;Intermarché;d;Chips et frites;France;2109.0;27.5;55.4;4.4;;6.4;1.3;http://fr.openfoodfacts.org/images/products/349/791/700/1225/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/349/791/700/1225/front.7.200.jpg;1457339240
3497917001256;http://world-fr.openfoodfacts.org/produit/3497917001256/chips-saveur-poivre-de-sichuan-brets;Chips saveur Poivre de Sichuan;Brets;;d;Chips et frites;France;2109.0;27.5;55.4;2.0;;6.4;1.3;;;1468922427
3497917001362;http://world-fr.openfoodfacts.org/produit/3497917001362/la-chips-bio-bret-s;La Chips Bio;Bret's;;d;Chips et frites;France;2257.0;35.0;49.0;0.5;;5.0;1.3;;;1486635318
3497917001607;http://world-fr.openfoodfacts.org/produit/3497917001607/bret-chips-anci-crem-poiv-bret-s;Bret. chips Anci. crem / Poiv;Bret's;Apriba;d;Chips et frites;France;2368.0;37.0;50.0;3.0;0.0;6.1;1.7;;;1501755790
3497917001614;http://world-fr.openfoodfacts.org/produit/3497917001614/saveur-echalotes-au-vinaigre-balsamique-bret-s;Saveur Echalotes au vinaigre balsamique;Bret s,Bret's;Carrefour;d;Chips et frites;France;2268.0;34.0;50.0;3.0;;6.4;1.3;;;1513011372
3497917001621;http://world-fr.openfoodfacts.org/produit/3497917001621/saveur-yakitori-bret-s;Saveur Yakitori;Bret's;Cora;d;Chips et frites;France;2257.0;34.0;50.0;3.0;;6.4;1.3;;;1496396229
3497917001652;http://world-fr.openfoodfacts.org/produit/3497917001652/chips-au-sel-de-guerande-brets;Chips au sel de guérande;Brets,Bret's;;d;Chips et frites;France;2368.0;37.0;50.0;0.7;;6.1;1.3;;;1510492118
3502790725356;http://world-fr.openfoodfacts.org/produit/3502790725356/navettes-provencales-le-pere-gatounet;Navettes provencales;Le Père Gatounet;La Boutique en Provence;e;Biscuits;France;2002.0;19.0;69.0;25.0;;7.4;0.84;;;1484476388
3513851559339;http://world-fr.openfoodfacts.org/produit/3513851559339/shortbreads-nature-regents-park;Shortbreads Nature;Regents Park,Regent's Park;;d;Biscuits;France;2205.0;29.0;61.0;18.0;16.0;4.6;0.58;;;1506525116
3526590000482;http://world-fr.openfoodfacts.org/produit/3526590000482/les-zezettes-de-sete-la-belle-epoque;Les zézettes de sète;La Belle Epoque;;d;Biscuits;France;1966.0;17.7;71.6;30.6;;6.1;0.3;;;1512052841
3535800110408;http://world-fr.openfoodfacts.org/produit/3535800110408/crepe-dentelles-saveur-caramel-gavottes;Crêpe Dentelles saveur Caramel;Gavottes;;e;Biscuits;France;1830.0;10.0;79.0;48.0;;5.8;1.05;;;1505978002
3535800113850;http://world-fr.openfoodfacts.org/produit/3535800113850/crepes-dentelles-au-chocolat-au-lait-gavottes;Crêpes Dentelles au Chocolat au Lait;Gavottes;;e;Biscuits;France;2050.0;20.0;70.0;49.0;;6.3;0.699999999999999;;;1497640647
3535800113904;http://world-fr.openfoodfacts.org/produit/3535800113904/crepe-dentelle-chocolat-au-lait-gavottes;Crêpe Dentelle Chocolat au lait;Gavottes;Carrefour;e;Biscuits;France;2058.0;20.0;70.0;49.0;;6.3;0.7;http://fr.openfoodfacts.org/images/products/353/580/011/3904/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/353/580/011/3904/front.6.200.jpg;1462191112
3535800113959;http://world-fr.openfoodfacts.org/produit/3535800113959/crepes-dentelle-chocolat-au-lait-gavottes;Crêpes Dentelle Chocolat au Lait;Gavottes;;e;Biscuits;France;2017.0;20.0;68.0;50.0;;6.0;0.659999999999999;;;1503218548
3535800114000;http://world-fr.openfoodfacts.org/produit/3535800114000/crepe-dentelle-chocolat-noir-gavottes;Crêpe Dentelle Chocolat Noir;Gavottes;Carrefour;e;Biscuits;France;2085.0;21.0;69.0;45.0;;5.6;0.63;http://fr.openfoodfacts.org/images/products/353/580/011/4000/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/353/580/011/4000/front.6.200.jpg;1462021807
3535800130000;http://world-fr.openfoodfacts.org/produit/3535800130000/crepe-dentelle-chocolat-au-lait-caramel-gavottes;Crêpe Dentelle Chocolat au Lait & Caramel;Gavottes;;e;Biscuits;France;2021.0;20.0;68.0;50.0;;6.0;0.67;;;1512066894
3535800172659;http://world-fr.openfoodfacts.org/produit/3535800172659/crepes-dentelle-chocolat-au-lait-chocolat-noir-gavottes;Crêpes Dentelle Chocolat au lait & Chocolat noir;Gavottes;Franprix;e;Biscuits;France;2020.0;20.0;67.0;48.0;;6.0;0.65;;;1469650135
3535800242000;http://world-fr.openfoodfacts.org/produit/3535800242000/crepe-dentelle-caramel-au-beurre-sale-gavottes;Crêpe dentelle - Caramel au Beurre Salé;Gavottes;Super U;e;Biscuits;France;1980.0;18.0;70.0;32.0;0.41;6.5;1.6002;http://fr.openfoodfacts.org/images/products/353/580/024/2000/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/353/580/024/2000/front.7.200.jpg;1488195873
3535800315209;http://world-fr.openfoodfacts.org/produit/3535800315209/palets-de-bretagne-pur-beurre-jos-peron;Palets de Bretagne Pur Beurre;Jos Péron,Loc Maria;;e;Biscuits;France;2156.0;26.0;63.0;28.0;;6.0;1.2;;;1509361331
3535800500506;http://world-fr.openfoodfacts.org/produit/3535800500506/paillettes-eclats-de-crepe-dentelle-gavottes;Paillettes Eclats de Crêpe Dentelle;Gavottes;;e;Biscuits;France;1819.0;8.4;81.0;47.0;;6.2;1.09982;http://fr.openfoodfacts.org/images/products/353/580/050/0506/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/353/580/050/0506/front.3.200.jpg;1493559639
3547130057117;http://world-fr.openfoodfacts.org/produit/3547130057117/tortas-oliviers-co;Tortas;Oliviers & Co;La Boutique en Provence;d;Biscuits;France;2030.0;26.0;62.0;16.0;;6.5;0.3;;;1484487437
3549170000047;http://world-fr.openfoodfacts.org/produit/3549170000047/nonettes-aux-noix-du-perigord-lou-cocal;Nonettes aux Noix du Périgord;Lou Cocal;;e;Biscuits;France;2060.0;18.6;70.0;51.1;;9.8;0.1;;;1509282013
3551100749018;http://world-fr.openfoodfacts.org/produit/3551100749018/allergo-biscuits-fourres-abricot;Allergo biscuits fourrés abricot;Allergo;Auchan;d;Biscuits;France;1972.0;27.4;51.3;27.3;3.5;3.4;0.2794;http://fr.openfoodfacts.org/images/products/355/110/074/9018/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/355/110/074/9018/front.6.200.jpg;1371694645
